 ID,STORE_ID,STOTE_TYPE,LOCATION_TYPE,HOLIDAY,DISCOUNT,DISCOUNT2,ORDER1,SALES
T1006010,303,S4,L2,R1,0,Yes,110,60189
T1006011,35,S1,L1,R2,0,Yes,78,49794
T1006012,222,S4,L2,R2,0,Yes,111,65595
T1006013,343,S1,L1,R2,0,Yes,72,52833
T1006014,240,S3,L2,R3,0,Yes,80,53841
T1006015,161,S1,L1,R3,0,Yes,59,48384
T1006016,312,S4,L2,R1,0,Yes,193,106017
T1006017,119,S1,L1,R3,0,Yes,80,52569
T1006018,134,S1,L4,R1,0,Yes,66,42576
T1006019,270,S1,L1,R2,0,Yes,61,40872
T1006020,199,S1,L1,R4,0,Yes,60,42225
T1006021,130,S1,L1,R3,0,Yes,69,44712
T1006022,205,S1,L1,R2,0,Yes,72,49956
T1006023,41,S1,L1,R2,0,Yes,75,50562
T1006024,172,S1,L1,R1,0,Yes,73,43758
T1006025,333,S1,L1,R3,0,Yes,58,42780
T1006026,288,S3,L2,R3,0,Yes,100,65385
T1006027,275,S4,L1,R1,0,Yes,95,58347
T1006028,59,S1,L3,R1,0,Yes,56,34296
T1006029,165,S1,L1,R2,0,Yes,80,47181
T1006030,120,S3,L2,R2,0,Yes,103,81753
T1006031,309,S1,L5,R1,0,Yes,77,38709
T1006032,235,S1,L1,R3,0,Yes,47,33960
T1006033,228,S1,L1,R1,0,Yes,71,50079
T1006034,39,S4,L1,R1,0,Yes,124,67350
T1006035,342,S4,L1,R1,0,Yes,104,55011
T1006036,135,S1,L1,R4,0,Yes,66,50262
T1006037,173,S4,L2,R1,0,Yes,126,78621
T1006038,88,S2,L5,R2,0,Yes,46,30639
T1006039,293,S2,L4,R2,0,Yes,46,32730
T1006040,339,S4,L2,R1,0,Yes,95,54831
T1006041,90,S1,L1,R3,0,Yes,81,53940
T1006042,332,S2,L5,R1,0,Yes,47,29517
T1006043,160,S4,L2,R1,0,Yes,163,90930
T1006044,77,S2,L5,R3,0,Yes,39,28251
T1006045,276,S1,L1,R2,0,Yes,79,51510
T1006046,344,S1,L5,R1,0,Yes,74,37155
T1006047,117,S1,L1,R3,0,Yes,66,46596
T1006048,122,S1,L1,R2,0,Yes,74,55353
T1006049,125,S4,L2,R1,0,Yes,123,70938
T1006050,67,S2,L5,R1,0,Yes,46,27375
T1006051,273,S2,L3,R4,0,Yes,43,33621
T1006052,291,S1,L3,R1,0,Yes,62,34233
T1006053,79,S2,L5,R4,0,Yes,47,33930
T1006054,241,S1,L1,R4,0,Yes,78,58689
T1006055,85,S4,L2,R1,0,Yes,118,68715
T1006056,267,S4,L2,R1,0,Yes,71,46623
T1006057,308,S4,L2,R3,0,Yes,94,60501
T1006058,227,S4,L2,R1,0,Yes,88,57990
T1006059,12,S1,L3,R2,0,Yes,73,44943
T1006060,207,S1,L1,R3,0,Yes,65,48081
T1006061,118,S2,L1,R4,0,Yes,53,39384
T1006062,202,S4,L2,R2,0,Yes,92,60084
T1006063,329,S4,L2,R3,0,Yes,101,71196
T1006064,124,S3,L2,R3,0,Yes,107,77592
T1006065,76,S2,L3,R3,0,Yes,53,36504
T1006066,69,S1,L1,R4,0,Yes,60,41493
T1006067,20,S1,L1,R1,0,Yes,51,42042
T1006068,289,S2,L5,R2,0,Yes,38,24894
T1006069,315,S4,L2,R1,0,Yes,117,66885
T1006070,61,S1,L1,R3,0,Yes,86,55149
T1006071,26,S1,L1,R3,0,Yes,74,50982
T1006072,335,S1,L1,R3,0,Yes,80,52263
T1006073,121,S1,L1,R4,0,Yes,74,55680
T1006074,170,S1,L1,R2,0,Yes,80,65238
T1006075,269,S1,L4,R1,0,Yes,67,38793
T1006076,33,S4,L2,R4,0,Yes,84,57729
T1006077,86,S1,L1,R4,0,Yes,67,46962
T1006078,237,S2,L3,R3,0,Yes,41,31614
T1006079,236,S1,L1,R3,0,Yes,65,44472
T1006080,164,S1,L1,R3,0,Yes,67,48342
T1006081,17,S1,L1,R2,0,Yes,72,40137
T1006082,206,S1,L1,R1,0,Yes,69,47328
T1006083,274,S4,L2,R4,0,Yes,96,69327
T1006084,201,S4,L1,R1,0,Yes,102,54540
T1006085,132,S1,L1,R3,0,Yes,88,59784
T1006086,341,S1,L1,R2,0,Yes,74,45717
T1006087,230,S2,L4,R4,0,Yes,42,29538
T1006088,51,S1,L1,R2,0,Yes,65,41181
T1006089,163,S1,L2,R3,0,Yes,78,60819
T1006090,234,S2,L4,R2,0,Yes,41,29100
T1006091,310,S2,L5,R1,0,Yes,41,24381
T1006092,78,S1,L1,R4,0,Yes,59,42225
T1006093,131,S4,L2,R1,0,Yes,150,82785
T1006094,239,S3,L1,R3,0,Yes,85,57003
T1006095,162,S4,L1,R2,0,Yes,100,62901
T1006096,340,S4,L2,R3,0,Yes,98,68379
T1006097,316,S4,L2,R1,0,Yes,97,65733
T1006098,133,S1,L1,R4,0,Yes,81,52785
T1006099,89,S1,L4,R1,0,Yes,63,35922
T1006100,7,S3,L1,R3,0,Yes,86,55551
T1006101,169,S1,L2,R4,0,Yes,75,53064
T1006102,9,S1,L1,R1,0,Yes,61,43281
T1006103,200,S2,L1,R2,0,Yes,49,42939
T1006104,361,S1,L3,R1,0,Yes,71,44832
T1006105,21,S3,L2,R4,0,Yes,85,59397
T1006106,123,S4,L2,R3,0,Yes,96,70998
T1006107,28,S3,L2,R3,0,Yes,84,65280
T1006108,292,S1,L1,R1,0,Yes,59,43200
T1006109,14,S3,L2,R4,0,Yes,97,80907
T1006110,364,S2,L3,R2,0,Yes,57,38199
T1006111,171,S4,L2,R3,0,Yes,94,60954
T1006112,334,S3,L2,R2,0,Yes,82,57654
T1006113,3,S4,L2,R1,0,Yes,127,69402
T1006114,238,S1,L1,R2,0,Yes,52,35628
T1006115,229,S1,L1,R2,0,Yes,75,45267
T1006116,268,S1,L2,R1,0,Yes,76,57651
T1006117,50,S3,L2,R4,0,Yes,76,56991
T1006118,198,S4,L2,R3,0,Yes,125,81531
T1006119,174,S1,L1,R4,0,Yes,63,44670
T1006120,87,S4,L2,R3,0,Yes,127,101295
T1006121,209,S1,L1,R1,0,Yes,57,41961
T1006122,40,S1,L1,R4,0,Yes,65,50028
T1006123,113,S2,L3,R3,0,Yes,43,32310
T1006124,127,S4,L2,R2,0,Yes,120,75039
T1006125,196,S1,L1,R3,0,Yes,69,57939
T1006126,138,S1,L1,R1,0,Yes,67,44664
T1006127,52,S1,L1,R3,0,Yes,59,41241
T1006128,360,S2,L1,R1,0,Yes,50,36396
T1006129,176,S4,L2,R3,0,Yes,114,80049
T1006130,84,S1,L1,R3,0,Yes,74,46440
T1006131,330,S4,L2,R1,0,Yes,91,57426
T1006132,68,S1,L2,R4,0,Yes,80,60969
T1006133,167,S1,L1,R2,0,Yes,63,40656
T1006134,46,S2,L1,R2,0,Yes,56,42345
T1006135,346,S4,L1,R1,0,Yes,119,67707
T1006136,337,S4,L2,R1,0,Yes,199,114489
T1006137,317,S3,L1,R1,0,Yes,74,41976
T1006138,34,S1,L3,R1,0,Yes,63,35439
T1006139,277,S1,L3,R1,0,Yes,74,41253
T1006140,265,S2,L4,R2,0,Yes,56,38136
T1006141,358,S3,L1,R1,0,Yes,83,51027
T1006142,159,S2,L1,R3,0,Yes,53,42048
T1006143,307,S1,L5,R2,0,Yes,44,24615
T1006144,91,S3,L1,R1,0,Yes,82,53286
T1006145,166,S1,L1,R2,0,Yes,55,37458
T1006146,245,S4,L1,R2,0,Yes,96,56856
T1006147,286,S4,L2,R4,0,No,78,43518
T1006148,232,S1,L1,R4,0,Yes,60,41916
T1006149,290,S1,L1,R3,0,Yes,63,41973
T1006150,318,S1,L3,R2,0,Yes,70,42573
T1006151,278,S4,L1,R4,0,Yes,109,64497
T1006152,111,S1,L1,R2,0,Yes,72,52479
T1006153,139,S4,L2,R2,0,Yes,107,71010
T1006154,264,S3,L1,R3,0,Yes,83,57501
T1006155,195,S4,L1,R1,0,Yes,115,63483
T1006156,158,S4,L2,R2,0,Yes,125,68103
T1006157,128,S1,L2,R2,0,Yes,68,49716
T1006158,305,S4,L1,R1,0,Yes,98,56157
T1006159,313,S1,L3,R1,0,Yes,65,40575
T1006160,60,S1,L5,R2,0,Yes,67,38085
T1006161,177,S2,L1,R4,0,Yes,60,44004
T1006162,347,S1,L1,R1,0,Yes,72,50370
T1006163,112,S1,L1,R3,0,Yes,57,37161
T1006164,306,S1,L3,R2,0,Yes,59,40026
T1006165,272,S2,L4,R2,0,Yes,57,36555
T1006166,244,S2,L5,R4,0,Yes,58,36501
T1006167,224,S1,L2,R2,0,Yes,71,52266
T1006168,178,S3,L2,R3,0,Yes,90,61941
T1006169,233,S1,L3,R3,0,Yes,65,43476
T1006170,311,S4,L2,R2,0,Yes,130,82350
T1006171,32,S1,L1,R2,0,Yes,67,49392
T1006172,242,S4,L1,R1,0,Yes,102,55812
T1006173,243,S4,L2,R2,0,Yes,117,86010
T1006174,338,S4,L2,R1,0,Yes,112,71376
T1006175,331,S1,L1,R4,0,Yes,52,35832
T1006176,5,S1,L1,R3,0,Yes,75,48843
T1006177,287,S1,L4,R1,0,Yes,69,38814
T1006178,226,S2,L5,R4,0,Yes,47,30582
T1006179,175,S4,L2,R1,0,Yes,219,125772
T1006180,62,S2,L5,R1,0,Yes,45,29493
T1006181,266,S1,L1,R4,0,Yes,69,45495
T1006182,168,S2,L3,R3,0,Yes,53,38160
T1006183,49,S4,L1,R2,0,Yes,108,61062
T1006184,271,S1,L3,R2,0,Yes,82,48651
T1006185,116,S2,L3,R3,0,Yes,44,30570
T1006186,197,S2,L5,R1,0,Yes,63,39048
T1006187,208,S3,L1,R1,0,Yes,96,54600
T1006188,75,S3,L2,R3,0,Yes,91,65697
T1006189,345,S1,L1,R3,0,Yes,63,51417
T1006190,136,S2,L5,R4,0,Yes,39,27363
T1006191,11,S4,L2,R1,0,Yes,113,70383
T1006192,336,S4,L2,R1,0,Yes,132,80640
T1006193,70,S1,L1,R3,0,Yes,73,44370
T1006194,225,S1,L1,R1,0,Yes,60,39822
T1006195,314,S1,L1,R2,0,Yes,78,53097
T1006196,126,S4,L2,R2,0,Yes,133,89577
T1006197,231,S4,L2,R3,0,Yes,113,71361
T1006198,129,S3,L1,R1,0,Yes,80,47034
T1006199,203,S2,L4,R2,0,Yes,55,35136
T1006200,114,S3,L1,R4,0,Yes,89,63234
T1006201,58,S1,L1,R1,0,Yes,69,48903
T1006202,137,S4,L1,R1,0,Yes,90,56220
T1006203,115,S4,L2,R1,0,Yes,157,86994
T1006204,45,S3,L1,R1,0,Yes,88,52320
T1006205,294,S4,L2,R2,0,Yes,135,80619
T1006206,292,S1,L1,R1,0,No,45,28962
T1006207,299,S1,L1,R3,0,No,49,33477
T1006208,291,S1,L3,R1,0,No,51,26229
T1006209,290,S1,L1,R3,0,No,48,30102
T1006210,17,S1,L1,R2,0,No,65,35670
T1006211,46,S2,L1,R2,0,No,39,25653
T1006212,311,S4,L2,R2,0,No,87,48660
T1006213,77,S2,L5,R3,0,No,29,17163
T1006214,322,S2,L3,R4,0,No,37,25482
T1006215,151,S1,L3,R2,0,No,47,27657
T1006216,190,S3,L3,R1,0,No,70,34434
T1006217,204,S4,L1,R3,0,No,49,26553
T1006218,289,S2,L5,R2,0,No,39,22275
T1006219,186,S2,L5,R2,0,No,19,12153
T1006220,283,S4,L1,R1,0,No,49,24264
T1006221,205,S1,L1,R2,0,No,45,26919
T1006222,202,S4,L2,R2,0,No,57,34272
T1006223,40,S1,L1,R4,0,No,69,46506
T1006224,152,S2,L1,R1,0,No,42,29034
T1006225,167,S1,L1,R2,0,No,57,33486
T1006226,65,S1,L2,R2,0,No,100,75105
T1006227,214,S1,L1,R4,0,No,33,21396
T1006228,301,S1,L3,R2,0,No,42,23859
T1006229,68,S1,L2,R4,0,No,58,40626
T1006230,187,S1,L1,R1,0,No,24,14157
T1006231,47,S4,L2,R2,0,No,75,43599
T1006232,312,S4,L2,R1,0,No,128,68364
T1006233,78,S1,L1,R4,0,No,35,21705
T1006234,169,S1,L2,R4,0,No,63,42822
T1006235,25,S1,L3,R1,0,No,62,31968
T1006236,185,S1,L1,R3,0,No,49,32304
T1006237,314,S1,L1,R2,0,No,54,32532
T1006238,298,S4,L1,R1,0,No,168,73875
T1006239,168,S2,L3,R3,0,No,41,27078
T1006240,203,S2,L4,R2,0,No,24,13791
T1006241,165,S1,L1,R2,0,No,45,24954
T1006242,166,S1,L1,R2,0,No,54,33633
T1006243,313,S1,L3,R1,0,No,30,16608
T1006244,215,S3,L2,R1,0,No,64,40920
T1006245,189,S2,L3,R3,0,No,43,28749
T1006246,300,S2,L5,R2,0,Yes,63,35256
T1006247,188,S3,L2,R1,0,No,77,59994
T1006248,72,S1,L2,R3,0,No,61,40461
T1006249,178,S3,L2,R3,0,No,39,24591
T1006250,81,S3,L2,R1,0,No,58,37296
T1006251,66,S3,L3,R3,0,No,48,25929
T1006252,6,S4,L1,R1,0,No,36,19932
T1006253,307,S1,L5,R2,0,No,22,11508
T1006254,70,S1,L1,R3,0,Yes,64,39231
T1006255,45,S3,L1,R1,0,No,39,23310
T1006256,319,S3,L1,R2,0,No,53,32016
T1006257,296,S1,L1,R1,0,No,53,32706
T1006258,211,S4,L2,R1,0,No,80,43257
T1006259,156,S1,L1,R3,0,No,32,20763
T1006260,5,S1,L1,R3,0,No,59,35154
T1006261,180,S1,L3,R2,0,No,42,26286
T1006262,208,S3,L1,R1,0,No,60,30585
T1006263,197,S2,L5,R1,0,No,15,8601
T1006264,175,S4,L2,R1,0,No,118,61098
T1006265,287,S1,L4,R1,0,No,38,18789
T1006266,75,S3,L2,R3,0,No,65,42279
T1006267,71,S2,L5,R1,0,No,27,14904
T1006268,174,S1,L1,R4,0,No,47,30867
T1006269,181,S3,L1,R3,0,No,29,15579
T1006270,73,S3,L2,R4,0,No,71,49404
T1006271,293,S2,L4,R2,0,No,20,11652
T1006272,157,S4,L2,R1,0,No,106,56379
T1006273,80,S1,L1,R1,0,No,47,27072
T1006274,15,S4,L2,R1,0,No,103,60531
T1006275,317,S3,L1,R1,0,No,56,30075
T1006276,286,S4,L2,R4,0,No,108,57060
T1006277,295,S1,L1,R1,0,No,61,43344
T1006278,318,S1,L3,R2,0,No,37,21186
T1006279,74,S3,L1,R2,0,No,59,34434
T1006280,38,S1,L3,R2,0,No,49,31680
T1006281,195,S4,L1,R1,0,No,83,40680
T1006282,305,S4,L1,R1,0,No,93,46323
T1006283,177,S2,L1,R4,0,No,45,31743
T1006284,27,S1,L3,R3,0,No,27,17358
T1006285,306,S1,L3,R2,0,No,43,26205
T1006286,285,S1,L3,R3,0,No,37,22227
T1006287,176,S4,L2,R3,0,No,70,43227
T1006288,294,S4,L2,R2,0,No,71,40947
T1006289,210,S1,L5,R1,0,No,36,18840
T1006290,194,S1,L1,R2,0,No,45,27372
T1006291,209,S1,L1,R1,0,No,28,18132
T1006292,18,S4,L1,R1,0,No,69,37509
T1006293,158,S4,L2,R2,0,No,107,52560
T1006294,1,S1,L3,R1,0,No,31,17361
T1006295,196,S1,L1,R3,0,No,52,37344
T1006296,179,S1,L1,R2,0,No,92,57546
T1006297,159,S2,L1,R3,0,No,52,35811
T1006298,42,S1,L4,R3,0,No,26,15000
T1006299,153,S4,L2,R1,0,No,92,50013
T1006300,193,S2,L3,R4,0,No,42,28854
T1006301,16,S1,L3,R1,0,No,38,19071
T1006302,7,S3,L1,R3,0,No,48,29460
T1006303,183,S1,L3,R1,0,No,38,20238
T1006304,200,S2,L1,R2,0,No,41,32124
T1006305,302,S1,L4,R2,0,No,36,19167
T1006306,171,S4,L2,R3,0,No,49,29640
T1006307,191,S3,L1,R1,0,No,56,33258
T1006308,14,S3,L2,R4,0,No,57,40584
T1006309,44,S1,L3,R2,0,No,71,35853
T1006310,163,S1,L2,R3,0,No,60,38487
T1006311,310,S2,L5,R1,0,No,13,7593
T1006312,69,S1,L1,R4,0,No,43,26718
T1006313,315,S4,L2,R1,0,No,111,55806
T1006314,213,S1,L1,R2,0,No,62,39771
T1006315,154,S1,L3,R2,0,No,21,12102
T1006316,170,S1,L1,R2,0,No,57,41460
T1006317,184,S1,L2,R2,0,No,71,49242
T1006318,43,S1,L1,R2,0,No,37,22428
T1006319,164,S1,L1,R3,0,No,32,21528
T1006320,206,S1,L1,R1,0,No,51,32412
T1006321,201,S4,L1,R1,0,No,92,44904
T1006322,321,S3,L1,R2,0,No,46,27084
T1006323,162,S4,L1,R2,0,No,51,28878
T1006324,362,S1,L3,R3,0,No,33,19581
T1006325,76,S2,L3,R3,0,No,39,26007
T1006326,284,S4,L2,R3,0,No,46,29448
T1006327,67,S2,L5,R1,0,No,11,6468
T1006328,79,S2,L5,R4,0,No,34,21327
T1006329,198,S4,L2,R3,0,No,44,27369
T1006330,308,S4,L2,R3,0,No,45,27486
T1006331,207,S1,L1,R3,0,No,65,43956
T1006332,304,S1,L1,R4,0,No,23,14082
T1006333,173,S4,L2,R1,0,No,113,68541
T1006334,41,S1,L1,R2,0,No,55,34680
T1006335,161,S1,L1,R3,0,No,45,31503
T1006336,182,S3,L1,R1,0,No,50,28215
T1006337,160,S4,L2,R1,0,No,131,65388
T1006338,212,S4,L2,R3,0,No,103,58485
T1006339,172,S1,L1,R1,0,No,51,29424
T1006340,192,S1,L1,R3,0,No,58,35901
T1006341,363,S1,L1,R2,0,No,59,32793
T1006342,288,S3,L2,R3,0,No,76,47862
T1006343,155,S3,L1,R2,0,No,64,38985
T1006344,297,S2,L3,R4,0,No,22,13260
T1006345,303,S4,L2,R1,0,No,122,61323
T1006346,309,S1,L5,R1,0,No,57,26226
T1006347,39,S4,L1,R1,0,No,76,38790
T1006348,320,S2,L3,R2,0,No,26,15498
T1006349,199,S1,L1,R4,0,No,45,30096
T1006350,316,S4,L2,R1,0,No,87,51705
T1006351,359,S2,L3,R2,0,No,41,28494
T1006352,344,S1,L5,R1,0,No,50,23580
T1006353,4,S1,L1,R2,0,No,36,20349
T1006354,264,S3,L1,R3,0,No,50,29331
T1006355,102,S4,L2,R1,0,No,68,39246
T1006356,360,S2,L1,R1,0,No,44,30900
T1006357,140,S4,L1,R1,0,No,66,36969
T1006358,234,S2,L4,R2,0,No,34,20919
T1006359,111,S1,L1,R2,0,No,37,23415
T1006360,278,S4,L1,R4,0,No,107,59922
T1006361,245,S4,L1,R2,0,No,78,44523
T1006362,223,S2,L5,R2,0,No,21,12336
T1006363,126,S4,L2,R2,0,No,122,77328
T1006364,329,S4,L2,R3,0,No,88,53598
T1006365,271,S1,L3,R2,0,No,44,23913
T1006366,252,S3,L2,R1,0,No,55,35199
T1006367,348,S3,L1,R1,0,No,52,29157
T1006368,338,S4,L2,R1,0,No,50,32574
T1006369,139,S4,L2,R2,0,No,109,65667
T1006370,330,S4,L2,R1,0,No,74,40362
T1006371,138,S1,L1,R1,0,No,27,17187
T1006372,31,S1,L5,R2,0,No,33,16965
T1006373,353,S1,L3,R3,0,No,25,15228
T1006374,127,S4,L2,R2,0,No,54,33237
T1006375,110,S2,L3,R3,0,No,51,33111
T1006376,125,S4,L2,R1,0,No,80,44919
T1006377,260,S1,L1,R4,0,No,46,28944
T1006378,103,S1,L3,R3,0,No,35,19284
T1006379,94,S4,L2,R2,0,No,81,50505
T1006380,34,S1,L3,R1,0,No,47,24123
T1006381,224,S1,L2,R2,0,No,48,31464
T1006382,35,S1,L1,R2,0,No,41,24597
T1006383,233,S1,L3,R3,0,No,48,30375
T1006384,84,S1,L1,R3,0,No,58,34884
T1006385,87,S4,L2,R3,0,No,58,38844
T1006386,2,S3,L1,R3,0,No,40,24303
T1006387,141,S1,L1,R2,0,No,51,33300
T1006388,365,S2,L1,R2,0,No,23,14853
T1006389,341,S1,L1,R2,0,No,61,37026
T1006390,254,S4,L1,R1,0,No,53,28923
T1006391,122,S1,L1,R2,0,No,47,33063
T1006392,144,S1,L3,R3,0,No,43,22989
T1006393,113,S2,L3,R3,0,No,43,30825
T1006394,91,S3,L1,R1,0,No,66,39279
T1006395,55,S1,L1,R2,0,No,45,28431
T1006396,244,S2,L5,R4,0,No,27,14733
T1006397,143,S3,L2,R3,0,No,81,56328
T1006398,328,S1,L3,R1,0,No,32,21567
T1006399,221,S1,L1,R2,0,No,52,31632
T1006400,236,S1,L1,R3,0,No,44,27681
T1006401,269,S1,L4,R1,0,No,60,33969
T1006402,100,S1,L1,R2,0,No,64,39720
T1006403,123,S4,L2,R3,0,No,61,38628
T1006404,88,S2,L5,R2,0,No,44,26874
T1006405,101,S1,L4,R3,0,No,34,20052
T1006406,222,S4,L2,R2,0,No,60,32745
T1006407,279,S2,L3,R2,0,No,35,23832
T1006408,124,S3,L2,R3,0,No,38,25002
T1006409,253,S4,L2,R1,0,No,52,29853
T1006410,270,S1,L1,R2,0,No,45,27192
T1006411,339,S4,L2,R1,0,No,102,54315
T1006412,235,S1,L1,R3,0,No,38,25845
T1006413,63,S1,L1,R2,0,No,57,34677
T1006414,340,S4,L2,R3,0,No,65,39300
T1006415,24,S1,L1,R2,0,No,26,15903
T1006416,347,S1,L1,R1,0,No,50,30294
T1006417,354,S4,L2,R1,0,No,110,71472
T1006418,112,S1,L1,R3,0,No,44,25977
T1006419,142,S2,L1,R3,0,No,41,26358
T1006420,109,S1,L1,R1,0,No,38,22683
T1006421,246,S3,L1,R3,0,No,29,18195
T1006422,128,S1,L2,R2,0,No,53,35724
T1006423,135,S1,L1,R4,0,No,58,40926
T1006424,247,S1,L1,R3,0,No,55,36852
T1006425,22,S1,L1,R4,0,No,59,42939
T1006426,131,S4,L2,R1,0,No,89,42381
T1006427,134,S1,L4,R1,0,No,31,17799
T1006428,361,S1,L3,R1,0,No,47,25923
T1006429,273,S2,L3,R4,0,No,32,23352
T1006430,93,S1,L1,R4,0,No,48,32151
T1006431,275,S4,L1,R1,0,No,67,36780
T1006432,228,S1,L1,R1,0,No,27,18204
T1006433,106,S1,L1,R4,0,No,62,38472
T1006434,333,S1,L1,R3,0,No,43,28908
T1006435,86,S1,L1,R4,0,No,40,24987
T1006436,108,S1,L1,R4,0,No,65,40599
T1006437,335,S1,L1,R3,0,No,52,30792
T1006438,117,S1,L1,R3,0,No,44,29229
T1006439,132,S1,L1,R3,0,No,25,15633
T1006440,107,S1,L3,R3,0,No,23,13887
T1006441,351,S1,L4,R3,0,No,29,17310
T1006442,20,S1,L1,R1,0,No,45,31794
T1006443,334,S3,L2,R2,0,No,67,41799
T1006444,350,S1,L3,R2,0,No,45,27387
T1006445,229,S1,L1,R2,0,No,54,28458
T1006446,56,S2,L5,R3,0,No,31,17589
T1006447,248,S1,L1,R2,0,No,42,27702
T1006448,61,S1,L1,R3,0,No,39,24069
T1006449,249,S1,L3,R2,0,No,28,14805
T1006450,274,S4,L2,R4,0,No,52,33327
T1006451,133,S1,L1,R4,0,No,64,38667
T1006452,230,S2,L4,R4,0,No,25,16662
T1006453,262,S1,L1,R1,0,No,59,39126
T1006454,28,S3,L2,R3,0,No,53,34884
T1006455,130,S1,L1,R3,0,No,50,29940
T1006456,358,S3,L1,R1,0,No,60,35400
T1006457,227,S4,L2,R1,0,No,83,50703
T1006458,226,S2,L5,R4,0,No,17,9990
T1006459,60,S1,L5,R2,0,No,20,11178
T1006460,104,S1,L1,R2,0,No,60,35187
T1006461,331,S1,L1,R4,0,No,55,34527
T1006462,272,S2,L4,R2,0,No,23,12654
T1006463,62,S2,L5,R1,0,No,32,19953
T1006464,57,S4,L1,R1,0,No,73,37173
T1006465,137,S4,L1,R1,0,No,67,34872
T1006466,232,S1,L1,R4,0,No,58,36336
T1006467,225,S1,L1,R1,0,No,24,15021
T1006468,277,S1,L3,R1,0,No,29,16110
T1006469,30,S1,L2,R2,0,No,62,39702
T1006470,349,S1,L1,R4,0,No,39,25632
T1006471,251,S2,L3,R1,0,No,27,17889
T1006472,50,S3,L2,R4,0,No,62,37764
T1006473,327,S4,L1,R3,0,No,80,42075
T1006474,337,S4,L2,R1,0,No,162,78711
T1006475,136,S2,L5,R4,0,No,30,20790
T1006476,261,S4,L2,R1,0,No,53,30138
T1006477,12,S1,L3,R2,0,No,25,13977
T1006478,336,S4,L2,R1,0,No,88,45975
T1006479,85,S4,L2,R1,0,No,92,47043
T1006480,53,S3,L1,R2,0,No,31,17460
T1006481,250,S2,L3,R4,0,No,38,23592
T1006482,129,S3,L1,R1,0,No,27,14898
T1006483,263,S1,L5,R1,0,No,16,8034
T1006484,332,S2,L5,R1,0,No,21,11523
T1006485,352,S4,L1,R1,0,No,46,25725
T1006486,231,S4,L2,R3,0,No,55,30432
T1006487,49,S4,L1,R2,0,No,76,40227
T1006488,92,S1,L4,R2,0,No,25,13695
T1006489,276,S1,L1,R2,0,No,50,29427
T1006490,105,S4,L2,R1,0,No,52,30000
T1006491,220,S2,L4,R3,0,No,41,26100
T1006492,259,S4,L1,R1,0,No,58,29880
T1006493,52,S1,L1,R3,0,No,37,21372
T1006494,147,S4,L2,R4,0,No,122,63468
T1006495,266,S1,L1,R4,0,No,46,27516
T1006496,280,S4,L2,R2,0,No,78,42999
T1006497,83,S2,L5,R1,0,No,27,18063
T1006498,51,S1,L1,R2,0,No,34,21381
T1006499,150,S4,L2,R1,0,No,73,41094
T1006500,29,S1,L4,R2,0,No,28,15672
T1006501,8,S4,L2,R2,0,No,49,30906
T1006502,82,S4,L2,R1,0,No,95,49773
T1006503,268,S1,L2,R1,0,No,61,38391
T1006504,258,S2,L4,R4,0,No,36,23031
T1006505,345,S1,L1,R3,0,No,53,36924
T1006506,364,S2,L3,R2,0,No,32,19794
T1006507,357,S4,L1,R1,0,Yes,120,65505
T1006508,118,S2,L1,R4,0,No,50,35778
T1006509,240,S3,L2,R3,0,No,75,47430
T1006510,323,S1,L4,R1,0,No,53,29025
T1006511,58,S1,L1,R1,0,No,48,28677
T1006512,255,S3,L2,R4,0,No,45,30912
T1006513,265,S2,L4,R2,0,No,46,29337
T1006514,238,S1,L1,R2,0,No,45,30267
T1006515,3,S4,L2,R1,0,No,76,40158
T1006516,324,S1,L2,R3,0,No,46,33537
T1006517,119,S1,L1,R3,0,No,59,34413
T1006518,98,S2,L5,R2,0,No,33,20700
T1006519,114,S3,L1,R4,0,No,57,35790
T1006520,9,S1,L1,R1,0,No,53,32577
T1006521,217,S4,L1,R1,0,No,46,24456
T1006522,149,S2,L3,R2,0,No,28,17133
T1006523,343,S1,L1,R2,0,No,47,31443
T1006524,96,S3,L1,R3,0,No,47,29121
T1006525,21,S3,L2,R4,0,No,74,47319
T1006526,146,S4,L2,R1,0,No,112,56523
T1006527,326,S3,L1,R1,0,No,42,23451
T1006528,89,S1,L4,R1,0,No,26,15720
T1006529,54,S1,L2,R3,0,No,55,38886
T1006530,13,S3,L3,R1,0,No,54,27141
T1006531,242,S4,L1,R1,0,No,61,31440
T1006532,116,S2,L3,R3,0,No,46,30675
T1006533,325,S3,L1,R2,0,No,55,34260
T1006534,64,S3,L1,R2,0,No,61,37251
T1006535,97,S4,L1,R1,0,No,95,50049
T1006536,11,S4,L2,R1,0,No,75,43713
T1006537,243,S4,L2,R2,0,No,89,58677
T1006538,95,S3,L1,R1,0,No,74,39342
T1006539,99,S1,L1,R3,0,No,43,25554
T1006540,121,S1,L1,R4,0,No,60,39189
T1006541,59,S1,L3,R1,0,No,37,20604
T1006542,33,S4,L2,R4,0,No,50,31575
T1006543,218,S1,L3,R2,0,No,35,19962
T1006544,281,S1,L4,R1,0,No,50,24576
T1006545,115,S4,L2,R1,0,No,102,52635
T1006546,257,S1,L3,R1,0,No,40,23355
T1006547,19,S1,L1,R3,0,No,54,38442
T1006548,237,S2,L3,R3,0,No,38,27201
T1006549,90,S1,L1,R3,0,No,34,20304
T1006550,356,S3,L3,R1,0,No,52,25248
